pert_id,Carcinogenicity
Chem831_28,+
Chem831_29,+
Chem831_3,+
Chem831_30,+
Chem831_31,+
Chem831_32,+
Chem831_33,+
Chem831_34,+
Chem831_4,+
Chem831_5,+
Chem831_6,+
Chem831_7,+
Chem831_8,+
Chem831_9,+
Chem832_0,+
Chem832_1,+
Chem832_10,+
Chem832_11,+
Chem832_12,+
Chem832_13,+
Chem832_14,+
Chem832_15,+
Chem832_16,+
Chem832_17,+
Chem832_18,+
Chem832_2,+
Chem832_3,+
Chem832_4,+
Chem832_5,+
Chem832_6,+
Chem832_7,+
Chem832_8,+
Chem832_9,+
Chem833_0,-
Chem833_1,-
Chem833_2,-
Chem833_3,-
Chem833_4,-
Chem833_5,-
Chem833_6,-
Chem833_7,-
Chem833_8,-
Chem834_0,+
Chem834_1,+
Chem834_2,+
Chem834_3,+
Chem834_4,+
Chem834_5,+
Chem835_0,+
Chem835_1,+
Chem835_10,+
Chem835_11,+
Chem835_12,+
Chem835_13,+
Chem835_14,+
Chem835_15,+
Chem835_16,+
Chem835_17,+
Chem835_18,+
Chem835_19,+
Chem835_2,+
Chem835_20,+
Chem835_3,+
Chem835_4,+
Chem835_5,+
Chem835_6,+
Chem835_7,+
Chem835_8,+
Chem835_9,+
Chem836_0,-
Chem836_1,-
Chem836_10,-
Chem836_11,-
Chem836_12,-
Chem836_13,-
Chem836_14,-
Chem836_15,-
Chem836_16,-
Chem836_2,-
Chem836_3,-
Chem836_4,-
Chem836_5,-
Chem836_6,-
Chem836_7,-
Chem836_8,-
Chem836_9,-
Chem837_0,-
Chem837_1,-
Chem837_10,-
Chem837_11,-
Chem837_12,-
Chem837_13,-
Chem837_14,-
Chem837_15,-
Chem837_16,-
Chem837_17,-
Chem837_18,-
Chem837_19,-
Chem837_2,-
Chem837_20,-
Chem837_21,-
Chem837_22,-
Chem837_23,-
Chem837_24,-
Chem837_25,-
Chem837_26,-
Chem837_27,-
Chem837_28,-
Chem837_29,-
Chem837_3,-
Chem837_30,-
Chem837_31,-
Chem837_4,-
Chem837_5,-
Chem837_6,-
Chem837_7,-
Chem837_8,-
Chem837_9,-
Chem838_0,+
Chem838_1,+
Chem838_2,+
Chem838_3,+
Chem838_4,+
Chem838_5,+
Chem838_6,+
Chem838_7,+
Chem838_8,+
Chem838_9,+
Chem839_0,-
Chem839_1,-
Chem839_10,-
Chem839_11,-
Chem839_12,-
Chem839_13,-
Chem839_14,-
Chem839_15,-
Chem839_16,-
Chem839_17,-
Chem839_18,-
Chem839_19,-
Chem839_2,-
Chem839_20,-
Chem839_3,-
Chem839_4,-
Chem839_5,-
Chem839_6,-
Chem839_7,-
Chem839_8,-
Chem839_9,-
Chem83_0,-
Chem83_1,-
Chem83_10,-
Chem83_11,-
Chem83_12,-
Chem83_13,-
Chem83_14,-
Chem83_15,-
Chem83_16,-
Chem83_17,-
Chem83_18,-
Chem83_2,-
Chem83_3,-
Chem83_4,-
Chem83_5,-
Chem83_6,-
Chem83_7,-
Chem83_8,-
Chem83_9,-
Chem840_0,+
Chem840_1,+
Chem840_10,+
Chem840_11,+
Chem840_12,+
Chem840_13,+
Chem840_14,+
Chem840_15,+
Chem840_16,+
Chem840_17,+
Chem840_18,+
Chem840_19,+
Chem840_2,+
Chem840_20,+
Chem840_21,+
Chem840_22,+
Chem840_23,+
Chem840_24,+
Chem840_25,+
Chem840_26,+
Chem840_27,+
Chem840_28,+
Chem840_29,+
Chem840_3,+
Chem840_30,+
Chem840_31,+
Chem840_32,+
Chem840_33,+
Chem840_34,+
Chem840_35,+
Chem840_36,+
Chem840_37,+
Chem840_38,+
Chem840_39,+
Chem840_4,+
Chem840_40,+
Chem840_41,+
Chem840_42,+
Chem840_43,+
Chem840_44,+
Chem840_45,+
Chem840_46,+
Chem840_47,+
Chem840_48,+
Chem840_49,+
Chem840_5,+
Chem840_50,+
Chem840_51,+
Chem840_52,+
Chem840_53,+
Chem840_6,+
Chem840_7,+
Chem840_8,+
Chem840_9,+
Chem841_0,-
Chem841_1,-
Chem841_10,-
Chem841_11,-
Chem841_12,-
Chem841_13,-
Chem841_14,-
Chem841_15,-
Chem841_16,-
Chem841_17,-
Chem841_18,-
Chem841_19,-
Chem841_2,-
Chem841_20,-
Chem841_21,-
Chem841_22,-
Chem841_23,-
Chem841_24,-
Chem841_25,-
Chem841_26,-
Chem841_27,-
Chem841_28,-
Chem841_29,-
Chem841_3,-
Chem841_30,-
Chem841_4,-
Chem841_5,-
Chem841_6,-
Chem841_7,-
Chem841_8,-
Chem841_9,-
Chem842_0,+
Chem842_1,+
Chem842_10,+
Chem842_11,+
Chem842_12,+
Chem842_13,+
Chem842_14,+
Chem842_15,+
Chem842_16,+
Chem842_17,+
Chem842_18,+
Chem842_19,+
Chem842_2,+
Chem842_20,+
Chem842_21,+
Chem842_22,+
Chem842_3,+
Chem842_4,+
Chem842_5,+
Chem842_6,+
Chem842_7,+
Chem842_8,+
Chem842_9,+
Chem843_0,-
Chem843_1,-
Chem843_10,-
Chem843_11,-
Chem843_12,-
Chem843_13,-
Chem843_14,-
Chem843_15,-
Chem843_16,-
Chem843_17,-
Chem843_18,-
Chem843_19,-
Chem843_2,-
Chem843_20,-
Chem843_21,-
Chem843_22,-
Chem843_23,-
Chem843_24,-
Chem843_25,-
Chem843_26,-
Chem843_27,-
Chem843_28,-
Chem843_29,-
Chem843_3,-
Chem843_30,-
Chem843_31,-
Chem843_32,-
Chem843_33,-
Chem843_34,-
Chem843_35,-
Chem843_4,-
Chem843_5,-
Chem843_6,-
Chem843_7,-
Chem843_8,-
Chem843_9,-
Chem844_0,+
Chem844_1,+
Chem844_10,+
Chem844_11,+
Chem844_12,+
Chem844_13,+
Chem844_14,+
Chem844_15,+
Chem844_16,+
Chem844_17,+
Chem844_18,+
Chem844_19,+
Chem844_2,+
Chem844_20,+
Chem844_21,+
Chem844_22,+
Chem844_23,+
Chem844_24,+
Chem844_25,+
Chem844_26,+
Chem844_27,+
Chem844_28,+
Chem844_3,+
Chem844_4,+
Chem844_5,+
Chem844_6,+
Chem844_7,+
Chem844_8,+
Chem844_9,+
Chem845_0,-
Chem845_1,-
Chem845_10,-
Chem845_11,-
Chem845_12,-
Chem845_13,-
Chem845_14,-
Chem845_15,-
Chem845_16,-
Chem845_17,-
Chem845_18,-
Chem845_19,-
Chem845_2,-
Chem845_20,-
Chem845_21,-
Chem845_22,-
Chem845_23,-
Chem845_24,-
Chem845_25,-
Chem845_26,-
Chem845_3,-
Chem845_4,-
Chem845_5,-
Chem845_6,-
Chem845_7,-
Chem845_8,-
Chem845_9,-
Chem846_0,+
Chem846_1,+
Chem846_10,+
Chem846_11,+
Chem846_12,+
Chem846_13,+
Chem846_14,+
Chem846_15,+
Chem846_16,+
Chem846_17,+
Chem846_18,+
Chem846_19,+
Chem846_2,+
Chem846_20,+
Chem846_21,+
Chem846_22,+
Chem846_23,+
Chem846_24,+
Chem846_25,+
Chem846_26,+
Chem846_27,+
Chem846_28,+
Chem846_29,+
Chem846_3,+
Chem846_4,+
Chem846_5,+
Chem846_6,+
Chem846_7,+
Chem846_8,+
Chem846_9,+
Chem847_0,+
Chem847_1,+
Chem847_10,+
Chem847_11,+
Chem847_12,+
Chem847_13,+
Chem847_14,+
Chem847_15,+
Chem847_16,+
Chem847_17,+
Chem847_18,+
Chem847_19,+
Chem847_2,+
Chem847_20,+
Chem847_21,+
Chem847_22,+
Chem847_23,+
Chem847_24,+
Chem847_25,+
Chem847_26,+
Chem847_27,+
Chem847_28,+
Chem847_29,+
Chem847_3,+
Chem847_30,+
Chem847_31,+
Chem847_32,+
Chem847_33,+
Chem847_34,+
Chem847_4,+
Chem847_5,+
Chem847_6,+
Chem847_7,+
Chem847_8,+
Chem847_9,+
Chem848_0,-
Chem848_1,-
Chem848_10,-
Chem848_11,-
Chem848_12,-
Chem848_13,-
Chem848_14,-
Chem848_15,-
Chem848_16,-
Chem848_17,-
Chem848_18,-
Chem848_19,-
Chem848_2,-
Chem848_20,-
Chem848_21,-
Chem848_22,-
Chem848_23,-
Chem848_24,-
Chem848_25,-
Chem848_26,-
Chem848_27,-
Chem848_28,-
Chem848_3,-
Chem848_4,-
Chem848_5,-
Chem848_6,-
Chem848_7,-
Chem848_8,-
Chem848_9,-
Chem849_0,+
Chem849_1,+
Chem849_10,+
Chem849_11,+
Chem849_12,+
Chem849_13,+
Chem849_14,+
Chem849_15,+
Chem849_16,+
Chem849_17,+
Chem849_18,+
Chem849_19,+
Chem849_2,+
Chem849_20,+
Chem849_21,+
Chem849_22,+
Chem849_23,+
Chem849_24,+
Chem849_25,+
Chem849_26,+
Chem849_27,+
Chem849_28,+
Chem849_3,+
Chem849_4,+
Chem849_5,+
Chem849_6,+
Chem849_7,+
Chem849_8,+
Chem849_9,+
Chem84_0,-
Chem84_1,-
Chem84_10,-
Chem84_11,-
Chem84_12,-
Chem84_13,-
Chem84_14,-
Chem84_15,-
Chem84_16,-
Chem84_17,-
Chem84_18,-
Chem84_19,-
Chem84_2,-
Chem84_20,-
Chem84_21,-
Chem84_22,-
Chem84_23,-
Chem84_24,-
Chem84_25,-
Chem84_26,-
Chem84_27,-
Chem84_28,-
Chem84_29,-
Chem84_3,-
Chem84_30,-
Chem84_31,-
Chem84_32,-
Chem84_33,-
Chem84_34,-
Chem84_35,-
Chem84_36,-
Chem84_37,-
Chem84_38,-
Chem84_39,-
Chem84_4,-
Chem84_40,-
Chem84_41,-
Chem84_42,-
Chem84_5,-
Chem84_6,-
Chem84_7,-
Chem84_8,-
Chem84_9,-
Chem850_0,-
Chem850_1,-
Chem850_10,-
Chem850_11,-
Chem850_12,-
Chem850_13,-
Chem850_14,-
Chem850_15,-
Chem850_16,-
Chem850_17,-
Chem850_18,-
Chem850_19,-
Chem850_2,-
Chem850_20,-
Chem850_21,-
Chem850_22,-
Chem850_23,-
Chem850_24,-
Chem850_25,-
Chem850_26,-
Chem850_27,-
Chem850_28,-
Chem850_29,-
Chem850_3,-
Chem850_30,-
Chem850_31,-
Chem850_32,-
Chem850_33,-
Chem850_34,-
Chem850_35,-
Chem850_36,-
Chem850_37,-
Chem850_38,-
Chem850_39,-
Chem850_4,-
Chem850_5,-
Chem850_6,-
Chem850_7,-
Chem850_8,-
Chem850_9,-
Chem851_0,-
Chem851_1,-
Chem851_10,-
Chem851_11,-
Chem851_12,-
Chem851_13,-
Chem851_2,-
Chem851_3,-
Chem851_4,-
Chem851_5,-
Chem851_6,-
Chem851_7,-
Chem851_8,-
Chem851_9,-
Chem852_0,+
Chem852_1,+
Chem852_10,+
Chem852_11,+
Chem852_12,+
Chem852_13,+
Chem852_14,+
Chem852_15,+
Chem852_16,+
Chem852_17,+
Chem852_18,+
Chem852_19,+
Chem852_2,+
Chem852_20,+
Chem852_21,+
Chem852_22,+
Chem852_23,+
Chem852_24,+
Chem852_25,+
Chem852_26,+
Chem852_27,+
Chem852_28,+
Chem852_29,+
Chem852_3,+
Chem852_30,+
Chem852_31,+
Chem852_32,+
Chem852_33,+
Chem852_34,+
Chem852_35,+
Chem852_36,+
Chem852_37,+
Chem852_38,+
Chem852_39,+
Chem852_4,+
Chem852_40,+
Chem852_41,+
Chem852_42,+
Chem852_43,+
Chem852_5,+
Chem852_6,+
Chem852_7,+
Chem852_8,+
Chem852_9,+
Chem853_0,-
Chem853_1,-
Chem853_2,-
Chem853_3,-
Chem853_4,-
Chem853_5,-
Chem853_6,-
Chem853_7,-
Chem854_0,-
Chem854_1,-
Chem854_10,-
Chem854_11,-
Chem854_12,-
Chem854_13,-
Chem854_14,-
Chem854_15,-
Chem854_16,-
Chem854_17,-
Chem854_18,-
Chem854_19,-
Chem854_2,-
Chem854_20,-
Chem854_21,-
Chem854_3,-
Chem854_4,-
Chem854_5,-
Chem854_6,-
Chem854_7,-
Chem854_8,-
Chem854_9,-
Chem855_0,+
Chem855_1,+
Chem855_10,+
Chem855_11,+
Chem855_12,+
Chem855_13,+
Chem855_14,+
Chem855_15,+
Chem855_16,+
Chem855_17,+
Chem855_18,+
Chem855_19,+
Chem855_2,+
Chem855_20,+
Chem855_21,+
Chem855_22,+
Chem855_23,+
Chem855_3,+
Chem855_4,+
Chem855_5,+
Chem855_6,+
Chem855_7,+
Chem855_8,+
Chem855_9,+
Chem856_0,-
Chem856_1,-
Chem856_10,-
Chem856_11,-
Chem856_12,-
Chem856_13,-
Chem856_14,-
Chem856_15,-
Chem856_16,-
Chem856_17,-
Chem856_18,-
Chem856_19,-
Chem856_2,-
Chem856_20,-
Chem856_21,-
Chem856_22,-
Chem856_23,-
Chem856_24,-
Chem856_25,-
Chem856_26,-
Chem856_27,-
Chem856_28,-
Chem856_29,-
Chem856_3,-
Chem856_30,-
Chem856_31,-
Chem856_32,-
Chem856_33,-
Chem856_34,-
Chem856_35,-
Chem856_36,-
Chem856_37,-
Chem856_4,-
Chem856_5,-
Chem856_6,-
Chem856_7,-
Chem856_8,-
Chem856_9,-
Chem857_0,+
Chem857_1,+
Chem857_10,+
Chem857_11,+
Chem857_12,+
Chem857_13,+
Chem857_14,+
Chem857_15,+
Chem857_16,+
Chem857_17,+
Chem857_18,+
Chem857_19,+
Chem857_2,+
Chem857_20,+
Chem857_21,+
Chem857_22,+
Chem857_23,+
Chem857_24,+
Chem857_3,+
Chem857_4,+
Chem857_5,+
Chem857_6,+
Chem857_7,+
Chem857_8,+
Chem857_9,+
Chem858_0,-
Chem858_1,-
Chem858_10,-
Chem858_11,-
Chem858_12,-
Chem858_13,-
Chem858_14,-
Chem858_15,-
Chem858_16,-
Chem858_17,-
Chem858_18,-
Chem858_19,-
Chem858_2,-
Chem858_20,-
Chem858_21,-
Chem858_22,-
Chem858_23,-
Chem858_24,-
Chem858_25,-
Chem858_26,-
Chem858_27,-
Chem858_28,-
Chem858_29,-
Chem858_3,-
Chem858_30,-
Chem858_31,-
Chem858_32,-
Chem858_4,-
Chem858_5,-
Chem858_6,-
Chem858_7,-
Chem858_8,-
Chem858_9,-
Chem859_0,+
Chem859_1,+
Chem859_10,+
Chem859_11,+
Chem859_12,+
Chem859_13,+
Chem859_14,+
Chem859_15,+
Chem859_16,+
Chem859_17,+
Chem859_18,+
Chem859_19,+
Chem859_2,+
Chem859_20,+
Chem859_21,+
Chem859_22,+
Chem859_23,+
Chem859_24,+
Chem859_3,+
Chem859_4,+
Chem859_5,+
Chem859_6,+
Chem859_7,+
Chem859_8,+
Chem859_9,+
Chem85_0,-
Chem85_1,-
Chem85_10,-
Chem85_11,-
Chem85_12,-
Chem85_13,-
Chem85_14,-
Chem85_15,-
Chem85_16,-
Chem85_17,-
Chem85_18,-
Chem85_2,-
Chem85_3,-
Chem85_4,-
Chem85_5,-
Chem85_6,-
Chem85_7,-
Chem85_8,-
Chem85_9,-
Chem860_0,-
Chem860_1,-
Chem860_10,-
Chem860_11,-
Chem860_12,-
Chem860_13,-
Chem860_14,-
Chem860_15,-
Chem860_16,-
Chem860_17,-
Chem860_18,-
Chem860_19,-
Chem860_2,-
Chem860_20,-
Chem860_21,-
Chem860_22,-
Chem860_23,-
Chem860_24,-
Chem860_25,-
Chem860_26,-
Chem860_27,-
Chem860_28,-
Chem860_29,-
Chem860_3,-
Chem860_30,-
Chem860_31,-
Chem860_32,-
Chem860_33,-
Chem860_34,-
Chem860_35,-
Chem860_36,-
Chem860_37,-
Chem860_38,-
Chem860_39,-
Chem860_4,-
Chem860_40,-
Chem860_41,-
Chem860_42,-
Chem860_43,-
Chem860_44,-
Chem860_45,-
Chem860_46,-
Chem860_47,-
Chem860_48,-
Chem860_49,-
Chem860_5,-
Chem860_50,-
Chem860_51,-
Chem860_52,-
Chem860_53,-
Chem860_54,-
Chem860_55,-
Chem860_56,-
Chem860_57,-
Chem860_58,-
Chem860_6,-
Chem860_7,-
Chem860_8,-
Chem860_9,-
Chem861_0,-
Chem861_1,-
Chem861_10,-
Chem861_11,-
Chem861_12,-
Chem861_13,-
Chem861_14,-
Chem861_15,-
Chem861_16,-
Chem861_17,-
Chem861_18,-
Chem861_19,-
Chem861_2,-
Chem861_3,-
Chem861_4,-
Chem861_5,-
Chem861_6,-
Chem861_7,-
Chem861_8,-
Chem861_9,-
Chem862_0,-
Chem862_1,-
Chem862_10,-
Chem862_11,-
Chem862_12,-
Chem862_13,-
Chem862_14,-
Chem862_15,-
Chem862_16,-
Chem862_17,-
Chem862_18,-
Chem862_19,-
Chem862_2,-
Chem862_20,-
Chem862_21,-
Chem862_22,-
Chem862_3,-
Chem862_4,-
Chem862_5,-
Chem862_6,-
Chem862_7,-
Chem862_8,-
Chem862_9,-
Chem863_0,+
Chem863_1,+
Chem863_10,+
Chem863_11,+
Chem863_12,+
Chem863_13,+
Chem863_14,+
Chem863_15,+
Chem863_16,+
Chem863_17,+
Chem863_18,+
Chem863_19,+
Chem863_2,+
Chem863_20,+
Chem863_21,+
Chem863_3,+
Chem863_4,+
Chem863_5,+
Chem863_6,+
Chem863_7,+
Chem863_8,+
Chem863_9,+
Chem864_0,-
Chem864_1,-
Chem864_10,-
Chem864_11,-
Chem864_12,-
Chem864_13,-
Chem864_14,-
Chem864_15,-
Chem864_16,-
Chem864_17,-
Chem864_18,-
Chem864_19,-
Chem864_2,-
Chem864_20,-
Chem864_21,-
Chem864_22,-
Chem864_23,-
Chem864_24,-
Chem864_25,-
Chem864_26,-
Chem864_27,-
Chem864_28,-
Chem864_3,-
Chem864_4,-
Chem864_5,-
Chem864_6,-
Chem864_7,-
Chem864_8,-
Chem864_9,-
Chem865_0,-
Chem865_1,-
Chem865_10,-
Chem865_11,-
Chem865_12,-
Chem865_13,-
Chem865_14,-
Chem865_15,-
Chem865_16,-
Chem865_17,-
Chem865_18,-
Chem865_19,-
Chem865_2,-
Chem865_20,-
Chem865_21,-
Chem865_22,-
Chem865_23,-
Chem865_24,-
Chem865_25,-
Chem865_26,-
Chem865_27,-
Chem865_28,-
Chem865_29,-
Chem865_3,-
Chem865_30,-
Chem865_31,-
Chem865_32,-
Chem865_33,-
Chem865_34,-
Chem865_35,-
Chem865_36,-
Chem865_37,-
Chem865_38,-
Chem865_39,-
Chem865_4,-
Chem865_40,-
Chem865_41,-
Chem865_42,-
Chem865_5,-
Chem865_6,-
Chem865_7,-
Chem865_8,-
Chem865_9,-
Chem866_0,-
Chem866_1,-
Chem866_10,-
Chem866_11,-
Chem866_2,-
Chem866_3,-
Chem866_4,-
Chem866_5,-
Chem866_6,-
Chem866_7,-
Chem866_8,-
Chem866_9,-
Chem867_0,-
Chem867_1,-
Chem867_10,-
Chem867_11,-
Chem867_2,-
Chem867_3,-
Chem867_4,-
Chem867_5,-
Chem867_6,-
Chem867_7,-
Chem867_8,-
Chem867_9,-
Chem868_0,+
Chem868_1,+
Chem868_10,+
Chem868_11,+
Chem868_2,+
Chem868_3,+
Chem868_4,+
Chem868_5,+
Chem868_6,+
Chem868_7,+
Chem868_8,+
Chem868_9,+
Chem869_0,+
Chem869_1,+
Chem869_10,+
Chem869_11,+
Chem869_2,+
Chem869_3,+
Chem869_4,+
Chem869_5,+
Chem869_6,+
Chem869_7,+
Chem869_8,+
Chem869_9,+
Chem86_0,+
Chem86_1,+
Chem86_10,+
Chem86_11,+
Chem86_12,+
Chem86_13,+
Chem86_2,+
Chem86_3,+
Chem86_4,+
Chem86_5,+
Chem86_6,+
Chem86_7,+
Chem86_8,+
Chem86_9,+
Chem870_0,+
Chem870_1,+
Chem870_10,+
Chem870_11,+
Chem870_12,+
Chem870_13,+
Chem870_14,+
Chem870_15,+
Chem870_16,+
Chem870_2,+
Chem870_3,+
Chem870_4,+
Chem870_5,+
Chem870_6,+
Chem870_7,+
Chem870_8,+
Chem870_9,+
Chem871_0,+
Chem871_1,+
Chem871_10,+
Chem871_11,+
Chem871_12,+
Chem871_13,+
Chem871_14,+
Chem871_15,+
Chem871_16,+
Chem871_17,+
Chem871_18,+
Chem871_19,+
Chem871_2,+
Chem871_20,+
Chem871_21,+
Chem871_22,+
Chem871_23,+
Chem871_24,+
Chem871_25,+
Chem871_26,+
Chem871_27,+
Chem871_3,+
Chem871_4,+
Chem871_5,+
Chem871_6,+
Chem871_7,+
Chem871_8,+
Chem871_9,+
Chem872_0,-
Chem872_1,-
Chem872_10,-
Chem872_11,-
Chem872_12,-
Chem872_13,-
Chem872_14,-
Chem872_15,-
Chem872_16,-
Chem872_17,-
Chem872_18,-
Chem872_19,-
Chem872_2,-
Chem872_20,-
Chem872_21,-
Chem872_3,-
Chem872_4,-
Chem872_5,-
Chem872_6,-
Chem872_7,-
Chem872_8,-
Chem872_9,-
Chem873_0,+
Chem873_1,+
Chem873_10,+
Chem873_11,+
Chem873_12,+
Chem873_13,+
Chem873_14,+
Chem873_15,+
Chem873_16,+
Chem873_17,+
Chem873_18,+
Chem873_19,+
Chem873_2,+
Chem873_20,+
Chem873_21,+
Chem873_22,+
Chem873_23,+
Chem873_24,+
Chem873_25,+
Chem873_3,+
Chem873_4,+
Chem873_5,+
Chem873_6,+
Chem873_7,+
Chem873_8,+
Chem873_9,+
Chem874_0,-
Chem874_1,-
Chem874_10,-
Chem874_11,-
Chem874_12,-
Chem874_13,-
Chem874_14,-
Chem874_15,-
Chem874_16,-
Chem874_17,-
Chem874_18,-
Chem874_19,-
Chem874_2,-
Chem874_3,-
Chem874_4,-
Chem874_5,-
Chem874_6,-
Chem874_7,-
Chem874_8,-
Chem874_9,-
Chem875_0,+
Chem875_1,+
Chem875_2,+
Chem875_3,+
Chem875_4,+
Chem875_5,+
Chem875_6,+
Chem875_7,+
Chem875_8,+
Chem875_9,+
Chem876_0,-
Chem876_1,-
Chem876_2,-
Chem876_3,-
Chem876_4,-
Chem876_5,-
Chem876_6,-
Chem876_7,-
Chem877_0,-
Chem877_1,-
Chem877_2,-
Chem877_3,-
Chem877_4,-
Chem877_5,-
Chem877_6,-
Chem877_7,-
Chem878_0,-
Chem878_1,-
Chem878_10,-
Chem878_11,-
Chem878_12,-
Chem878_13,-
Chem878_14,-
Chem878_15,-
Chem878_16,-
Chem878_17,-
Chem878_2,-
Chem878_3,-
Chem878_4,-
Chem878_5,-
Chem878_6,-
Chem878_7,-
Chem878_8,-
Chem878_9,-
Chem879_0,+
Chem879_1,+
Chem879_10,+
Chem879_11,+
Chem879_12,+
Chem879_13,+
Chem879_14,+
Chem879_15,+
Chem879_16,+
Chem879_17,+
Chem879_18,+
Chem879_19,+
Chem879_2,+
Chem879_20,+
Chem879_21,+
Chem879_22,+
Chem879_23,+
Chem879_3,+
Chem879_4,+
Chem879_5,+
Chem879_6,+
Chem879_7,+
Chem879_8,+
Chem879_9,+
Chem87_0,+
Chem87_1,+
Chem87_2,+
Chem87_3,+
Chem87_4,+
Chem87_5,+
Chem87_6,+
Chem87_7,+
Chem87_8,+
Chem880_0,-
Chem880_1,-
Chem880_10,-
Chem880_11,-
Chem880_12,-
Chem880_13,-
Chem880_14,-
Chem880_15,-
Chem880_16,-
Chem880_17,-
Chem880_18,-
Chem880_19,-
Chem880_2,-
Chem880_20,-
Chem880_21,-
Chem880_22,-
Chem880_23,-
Chem880_24,-
Chem880_25,-
Chem880_26,-
Chem880_27,-
Chem880_28,-
Chem880_29,-
Chem880_3,-
Chem880_30,-
Chem880_31,-
Chem880_32,-
Chem880_33,-
Chem880_34,-
Chem880_35,-
Chem880_36,-
Chem880_37,-
Chem880_38,-
Chem880_39,-
Chem880_4,-
Chem880_40,-
Chem880_41,-
Chem880_42,-
Chem880_43,-
Chem880_44,-
Chem880_45,-
Chem880_46,-
Chem880_47,-
Chem880_48,-
Chem880_49,-
Chem880_5,-
Chem880_50,-
Chem880_51,-
Chem880_52,-
Chem880_53,-
Chem880_54,-
Chem880_55,-
Chem880_6,-
Chem880_7,-
Chem880_8,-
Chem880_9,-
Chem881_0,+
Chem881_1,+
Chem881_10,+
Chem881_11,+
Chem881_12,+
Chem881_13,+
Chem881_14,+
Chem881_15,+
Chem881_16,+
Chem881_17,+
Chem881_2,+
Chem881_3,+
Chem881_4,+
Chem881_5,+
Chem881_6,+
Chem881_7,+
Chem881_8,+
Chem881_9,+
Chem882_0,+
Chem882_1,+
Chem882_2,+
Chem882_3,+
Chem882_4,+
Chem882_5,+
Chem882_6,+
Chem882_7,+
Chem883_0,-
Chem883_1,-
Chem883_10,-
Chem883_2,-
Chem883_3,-
Chem883_4,-
Chem883_5,-
Chem883_6,-
Chem883_7,-
Chem883_8,-
Chem883_9,-
Chem884_0,+
Chem884_1,+
Chem884_2,+
Chem884_3,+
Chem884_4,+
Chem884_5,+
Chem884_6,+
Chem884_7,+
Chem884_8,+
Chem885_0,-
Chem885_1,-
Chem885_2,-
Chem885_3,-
Chem885_4,-
Chem885_5,-
Chem885_6,-
Chem886_0,-
Chem886_1,-
Chem886_10,-
Chem886_11,-
Chem886_12,-
Chem886_13,-
Chem886_14,-
Chem886_15,-
Chem886_16,-
Chem886_17,-
Chem886_18,-
Chem886_19,-
Chem886_2,-
Chem886_20,-
Chem886_21,-
Chem886_22,-
Chem886_23,-
Chem886_24,-
Chem886_25,-
Chem886_26,-
Chem886_27,-
Chem886_28,-
Chem886_29,-
Chem886_3,-
Chem886_30,-
Chem886_31,-
Chem886_32,-
Chem886_33,-
Chem886_34,-
Chem886_35,-
Chem886_36,-
Chem886_37,-
Chem886_38,-
Chem886_39,-
Chem886_4,-
Chem886_40,-
Chem886_41,-
Chem886_42,-
Chem886_43,-
Chem886_44,-
Chem886_45,-
Chem886_46,-
Chem886_47,-
Chem886_48,-
Chem886_49,-
Chem886_5,-
Chem886_50,-
Chem886_51,-
Chem886_52,-
Chem886_53,-
Chem886_54,-
Chem886_55,-
Chem886_56,-
Chem886_57,-
Chem886_58,-
Chem886_6,-
Chem886_7,-
Chem886_8,-
Chem886_9,-
Chem887_0,+
Chem887_1,+
Chem887_10,+
Chem887_11,+
Chem887_2,+
Chem887_3,+
Chem887_4,+
Chem887_5,+
Chem887_6,+
Chem887_7,+
Chem887_8,+
Chem887_9,+
Chem888_0,-
Chem888_1,-
Chem888_10,-
Chem888_11,-
Chem888_12,-
Chem888_13,-
Chem888_14,-
Chem888_15,-
Chem888_16,-
Chem888_17,-
Chem888_2,-
Chem888_3,-
Chem888_4,-
Chem888_5,-
Chem888_6,-
Chem888_7,-
Chem888_8,-
Chem888_9,-
Chem889_0,-
Chem889_1,-
Chem889_2,-
Chem889_3,-
Chem889_4,-
Chem889_5,-
Chem889_6,-
Chem88_0,+
Chem88_1,+
Chem88_2,+
Chem88_3,+
Chem88_4,+
Chem88_5,+
Chem88_6,+
Chem88_7,+
Chem88_8,+
Chem890_0,+
Chem890_1,+
Chem890_10,+
Chem890_11,+
Chem890_12,+
Chem890_13,+
Chem890_14,+
Chem890_15,+
Chem890_16,+
Chem890_17,+
Chem890_18,+
Chem890_19,+
Chem890_2,+
Chem890_20,+
Chem890_21,+
Chem890_22,+
Chem890_3,+
Chem890_4,+
Chem890_5,+
Chem890_6,+
Chem890_7,+
Chem890_8,+
Chem890_9,+
Chem891_0,-
Chem891_1,-
Chem891_10,-
Chem891_11,-
Chem891_12,-
Chem891_13,-
Chem891_14,-
Chem891_15,-
Chem891_16,-
Chem891_17,-
Chem891_18,-
Chem891_19,-
Chem891_2,-
Chem891_20,-
Chem891_21,-
Chem891_22,-
Chem891_23,-
Chem891_24,-
Chem891_25,-
Chem891_3,-
Chem891_4,-
Chem891_5,-
Chem891_6,-
Chem891_7,-
Chem891_8,-
Chem891_9,-
Chem892_0,-
Chem892_1,-
Chem892_10,-
Chem892_11,-
Chem892_12,-
Chem892_13,-
Chem892_14,-
Chem892_15,-
Chem892_16,-
Chem892_17,-
Chem892_18,-
Chem892_19,-
Chem892_2,-
Chem892_20,-
Chem892_21,-
Chem892_22,-
Chem892_23,-
